Generation	Size	Frequency	Count
392.853668	28	0.000622	5
392.853668	18	0.000400	15
392.853668	21	0.000467	7
392.853668	15	0.000333	32
392.853668	16	0.000356	33
392.853668	20	0.000444	9
392.853668	37	0.000822	1
392.853668	22	0.000489	10
392.853668	23	0.000511	4
392.853668	25	0.000556	1
392.853668	24	0.000533	4
392.853668	35	0.000778	1
392.853668	31	0.000689	1
392.853668	30	0.000667	1
392.853668	27	0.000600	1
392.853668	32	0.000711	1
392.853668	33	0.000733	1
392.853668	36	0.000800	1
397.380707	1	0.000020	9257
397.380707	2	0.000040	3704
397.380707	3	0.000060	2009
397.380707	4	0.000080	1194
397.380707	5	0.000100	804
397.380707	6	0.000120	535
397.380707	7	0.000140	381
397.380707	8	0.000160	291
397.380707	9	0.000180	190
397.380707	10	0.000200	166
397.380707	11	0.000220	121
397.380707	12	0.000240	98
397.380707	18	0.000360	18
397.380707	20	0.000400	9
397.380707	22	0.000440	4
397.380707	13	0.000260	70
397.380707	15	0.000300	38
397.380707	14	0.000280	55
397.380707	17	0.000340	20
397.380707	23	0.000460	4
397.380707	16	0.000320	33
397.380707	19	0.000380	14
397.380707	28	0.000560	2
397.380707	30	0.000600	2
397.380707	21	0.000420	6
397.380707	29	0.000580	1
397.380707	26	0.000520	1
397.380707	31	0.000620	1
397.380707	34	0.000680	1
401.385406	1	0.000018	10233
401.385406	2	0.000036	4135
