Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
24	4304	6239	6239	3	0	1	0	1.789815	1.000000	899.567749	24
2	3862	6397	6397	4	0	0	0	1.310090	1.000000	906.423340	2
2	0	6591	6591	1	0	0	0	1.025381	1.000000	914.598877	2
11	4064	6441	6441	4	0	1	1	2.663667	1.000000	908.375122	11
1	115	6341	6341	2	0	0	0	1.663714	1.000000	904.240967	1
1	0	6606	6606	1	0	0	0	1.039412	1.000000	915.174255	1
1	0	6593	6593	1	0	0	0	1.093804	1.000000	914.660034	1
2	4364	6586	6586	5	0	0	0	3.355877	1.000000	914.309692	2
7	0	6307	6307	1	0	1	0	1.036584	1.000000	902.726562	7
5	0	6352	6352	1	0	1	0	1.069490	1.000000	904.611145	5
10	1734	6315	6315	2	0	1	0	1.548631	1.000000	903.208435	10
2	0	6427	6427	1	0	0	0	1.055360	1.000000	907.553528	2
1	0	6457	6457	1	0	0	0	1.004294	1.000000	909.039734	1
2	1172	6549	6549	2	0	0	0	1.407151	1.000000	912.881042	2
1	4364	6604	6604	5	0	0	0	2.942552	1.000000	915.143188	1
1	1031	6612	6612	2	0	0	1	1.775700	1.000000	915.518005	1
1	0	6442	6442	1	0	0	0	1.067362	1.000000	908.380981	1
2	0	6434	6434	1	0	0	0	1.061824	1.000000	908.003845	2
21	1144	6393	6393	3	0	1	0	2.113775	1.000000	906.342651	21
2	0	6587	6587	1	0	0	0	1.013377	1.000000	914.390137	2
10	0	6437	6437	1	0	1	0	1.006477	1.000000	908.113586	10
1	1364	6454	6454	2	0	0	0	1.301960	1.000000	908.973755	1
1	1691	6456	6456	2	0	0	1	1.547841	1.000000	909.020569	1
1	1335	6578	6578	2	0	0	1	1.304497	1.000000	913.957703	1
1	3764	6611	6611	3	0	0	2	2.263792	1.000000	915.448914	1
1	0	6460	6460	1	0	0	0	1.012270	1.000000	909.122925	1
2	3407	6567	6567	2	0	0	0	1.381840	1.000000	913.653320	2
3	1031	6592	6592	2	0	0	1	1.421495	1.000000	914.622498	3
2	3570	6569	6569	3	0	0	1	1.730754	1.000000	913.730957	2
3	0	6525	6525	1	0	0	0	1.049390	1.000000	911.712402	3
3	1144	6542	6542	3	0	0	0	2.041485	1.000000	912.554626	3
2	1012	6598	6598	2	0	0	1	1.283096	1.000000	914.801208	2
8	2076	6520	6520	3	0	1	2	1.790534	1.000000	911.465088	8
2	3327	6590	6590	3	0	0	0	1.931597	1.000000	914.544617	2
5	0	6527	6527	1	0	0	0	1.047945	1.000000	911.745239	5
2	1347	6589	6589	2	0	0	0	1.506217	1.000000	914.524170	2
12	0	6480	6480	1	0	1	1	1.154161	1.000000	909.658447	12
2	0	6585	6585	1	0	0	1	1.120306	1.000000	914.185425	2
4	664	6504	6504	3	0	0	0	1.485746	1.000000	910.694946	4
6	0	6487	6487	1	0	0	0	1.085654	1.000000	909.908752	6
2	0	6498	6498	1	0	0	0	1.031300	1.000000	910.388611	2
1	0	6538	6538	1	0	0	1	1.168266	1.000000	912.423157	1
